SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,lat,lon
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,9,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,8,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,7,h:1096113,55.4766037463,13.5904526711
100007,100007,6,h:1096113,55.4766037463,13.5904526711
100007,100007,6,h:1096113,55.4766037463,13.5904526711
100025,100025,10,h:73043,57.7722747636,14.2035198212
100025,100025,10,h:156866,57.7716396677,14.1757965088
100025,100025,9,h:156866,57.7716396677,14.1757965088
100025,100025,9,h:156866,57.7716396677,14.1757965088
100025,100025,9,h:73043,57.7722747636,14.2035198212
100025,100025,9,h:156866,57.7716396677,14.1757965088
100025,100025,9,h:73043,57.7722747636,14.2035198212
100025,100025,8,h:156866,57.7716396677,14.1757965088
100025,100025,8,h:156866,57.7716396677,14.1757965088
100025,100025,8,h:73043,57.7722747636,14.2035198212
100025,100025,8,h:156866,57.7716396677,14.1757965088
100025,100025,8,h:156866,57.7716396677,14.1757965088
100025,100025,7,h:156866,57.7716396677,14.1757965088
100025,100025,7,h:73043,57.7722747636,14.2035198212
100025,100025,7,h:156866,57.7716396677,14.1757965088
100025,100025,7,h:73043,57.7722747636,14.2035198212
100025,100025,7,h:156866,57.7716396677,14.1757965088
100025,100025,7,h:73043,57.7722747636,14.2035198212
100025,100025,7,h:156866,57.7716396677,14.1757965088
100025,100025,7,h:73043,57.7722747636,14.2035198212
100025,100025,7,h:156866,57.7716396677,14.1757965088
100025,100025,7,h:73043,57.7722747636,14.2035198212
100025,100025,7,h:73043,57.7722747636,14.2035198212
100025,100025,7,h:156866,57.7716396677,14.1757965088
100025,100025,6,h:156866,57.7716396677,14.1757965088
100025,100025,6,h:156866,57.7716396677,14.1757965088
100025,100025,6,h:156866,57.7716396677,14.1757965088
100025,100025,5,h:156866,57.7716396677,14.1757965088
100025,100025,5,h:156866,57.7716396677,14.1757965088
100025,100025,4,h:73043,57.7722747636,14.2035198212
100025,100025,4,h:156866,57.7716396677,14.1757965088
100025,100025,4,h:156866,57.7716396677,14.1757965088
100025,100025,3,h:73043,57.7722747636,14.2035198212
100025,100025,3,h:156866,57.7716396677,14.1757965088
100025,100025,3,h:73043,57.7722747636,14.2035198212
100025,100025,2,h:156866,57.7716396677,14.1757965088
100025,100025,1,h:73043,57.7722747636,14.2035198212
100025,100025,1,h:73043,57.7722747636,14.2035198212
100025,100025,1,h:156866,57.7716396677,14.1757965088
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,10,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,9,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,8,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,7,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,6,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,5,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100174,100174,4,h:839537,37.7725201833,-121.96593875
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,10,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,9,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,8,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,7,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,6,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,5,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,4,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100365,100365,3,h:609351,37.977301,-87.5282527167
100470,100470,6,h:66171,60.1935107014,11.0982513428
100470,100470,6,h:66171,60.1935107014,11.0982513428
100524,100524,9,h:55033,59.3301577,18.0580794811
100524,100524,9,h:87294,59.3322427251,18.0619204044
100524,100524,9,h:55033,59.3301577,18.0580794811
100524,100524,8,h:55033,59.3301577,18.0580794811
100524,100524,8,h:55033,59.3301577,18.0580794811
100524,100524,8,h:55033,59.3301577,18.0580794811
100524,100524,8,h:55033,59.3301577,18.0580794811
100605,100605,10,h:66171,60.1935107014,11.0982513428
100605,100605,10,h:66171,60.1935107014,11.0982513428
100605,100605,9,h:66171,60.1935107014,11.0982513428
100605,100605,9,h:66171,60.1935107014,11.0982513428
100605,100605,8,h:66171,60.1935107014,11.0982513428
100605,100605,7,h:66171,60.1935107014,11.0982513428
100607,100607,4,h:66171,60.1935107014,11.0982513428
100638,100638,4,h:63743,57.6680729742,12.2951388359
100638,100638,12,h:63842,57.7095352165,11.9736385345
100638,100638,11,h:63842,57.7095352165,11.9736385345
100639,100639,7,h:63743,57.6680729742,12.2951388359
100639,100639,7,h:63743,57.6680729742,12.2951388359
100639,100639,6,h:63743,57.6680729742,12.2951388359
100639,100639,6,h:63743,57.6680729742,12.2951388359
100639,100639,4,h:63743,57.6680729742,12.2951388359
100639,100639,3,h:63842,57.7095352165,11.9736385345
100639,100639,2,h:55033,59.3301577,18.0580794811
100639,100639,2,h:55033,59.3301577,18.0580794811
100639,100639,2,h:55033,59.3301577,18.0580794811
100639,100639,2,h:63842,57.7095352165,11.9736385345
100639,100639,2,h:63842,57.7095352165,11.9736385345
100639,100639,2,h:63842,57.7095352165,11.9736385345
100639,100639,2,h:63842,57.7095352165,11.9736385345
100716,100716,8,h:55033,59.3301577,18.0580794811
100716,100716,8,h:74453,59.3309348109,18.0592489243
100716,100716,7,h:55033,59.3301577,18.0580794811
100716,100716,7,h:55033,59.3301577,18.0580794811
100824,100824,4,h:87294,59.3322427251,18.0619204044
100899,100899,6,h:66171,60.1935107014,11.0982513428
100899,100899,5,h:66171,60.1935107014,11.0982513428
100900,100900,10,h:66171,60.1935107014,11.0982513428
100900,100900,8,h:66171,60.1935107014,11.0982513428
100900,100900,7,h:66171,60.1935107014,11.0982513428
100953,100953,8,h:63743,57.6680729742,12.2951388359
100953,100953,5,h:63743,57.6680729742,12.2951388359
100953,100953,5,h:63743,57.6680729742,12.2951388359
100953,100953,4,h:55033,59.3301577,18.0580794811
100953,100953,4,h:55033,59.3301577,18.0580794811
101020,101020,5,h:58920,59.3202014462,18.0711686611
101193,101193,8,h:66171,60.1935107014,11.0982513428
101193,101193,8,h:66171,60.1935107014,11.0982513428
101193,101193,7,h:66171,60.1935107014,11.0982513428
101193,101193,7,h:66171,60.1935107014,11.0982513428
101212,101212,9,h:63743,57.6680729742,12.2951388359
101212,101212,9,h:63842,57.7095352165,11.9736385345
101212,101212,8,h:63842,57.7095352165,11.9736385345
101212,101212,7,h:69788,59.3231957446,18.0670380592
101212,101212,5,h:63842,57.7095352165,11.9736385345
101289,101289,10,h:63842,57.7095352165,11.9736385345
101289,101289,10,h:55033,59.3301577,18.0580794811
101289,101289,9,h:55033,59.3301577,18.0580794811
101289,101289,9,h:63842,57.7095352165,11.9736385345
101289,101289,8,h:63842,57.7095352165,11.9736385345
101289,101289,8,h:55033,59.3301577,18.0580794811
101289,101289,7,h:66106,59.6513302304,17.9302024841
101289,101289,7,h:63842,57.7095352165,11.9736385345
